workLat,workLong,workTweets,homeLat,homeLong,homeTweets,#tweets,userID,homeCountry,workCountry,homeCanton,workCanton,distance,closer to home,closer to work,routeTime
45.85,9.39,16.0,45.91,9.32,202.0,761,1289238409,Italia,Italia,-,-,8.589584679735665,"('Varese', 39.55260232247324)","('Varese', 43.78522522573158)",12.966666666666667
46.84,7.66,15.0,47.0,8.0,50.0,763,3418002191,Suisse,Suisse,Luzern,Bern - Berne,31.33824083208511,"('Luzern', 22.21692290026541)","('Bern', 16.97751878100267)",76.01666666666667
45.8,6.11,187.0,45.8,6.11,449.0,763,943955244,France,France,-,-,0.0,"('Annecy', 11.124605800667682)","('Annecy', 11.124605800667682)",0.0
46.38,6.85,15.0,46.38,6.86,10.0,764,771530690,Suisse,Suisse,Valais - Wallis,Valais - Wallis,0.7666213594510903,"('Lausanne', 22.56517112721309)","('Lausanne', 22.070706139129044)",5.116666666666666
46.31,9.4,163.0,46.31,9.4,33.0,765,757119420,Italia,Italia,-,-,0.0,"('Varese', 70.35668165638056)","('Varese', 70.35668165638056)",0.0
47.26,6.01,397.0,47.26,6.01,100.0,765,460234421,France,France,-,-,0.0,"('Pontarlier', 47.46111061695262)","('Pontarlier', 47.46111061695262)",0.0
47.2,5.94,138.0,47.2,5.94,159.0,766,2604637809,France,France,-,-,0.0,"('Pontarlier', 45.54989655475243)","('Pontarlier', 45.54989655475243)",0.0
47.43,8.56,39.0,47.33,8.81,10.0,767,755891696,Suisse,Suisse,Zürich,Zürich,21.848664175315164,"('Zurich', 19.995447770110253)","('Zurich', 7.0776385467915235)",25.016666666666666
47.33,8.02,452.0,47.33,8.02,313.0,769,306914265,Suisse,Suisse,Aargau,Aargau,0.0,"('Luzern', 33.14239754972513)","('Luzern', 33.14239754972513)",0.0
47.67,6.88,408.0,47.67,6.88,266.0,771,446159744,France,France,-,-,0.0,"('Mulhouse', 35.041552001677566)","('Mulhouse', 35.041552001677566)",0.0
47.2,5.94,453.0,47.2,5.94,314.0,774,2412561457,France,France,-,-,0.0,"('Pontarlier', 45.54989655475243)","('Pontarlier', 45.54989655475243)",0.0
47.35,8.36,12.0,47.36,8.35,296.0,778,46342724,Suisse,Suisse,Aargau,Aargau,1.3422440701119984,"('Zurich', 15.072281574100414)","('Zurich', 14.422163070977302)",3.683333333333333
47.29,7.03,467.0,47.29,7.03,313.0,780,1311438650,Suisse,Suisse,Jura,Jura,0.0,"('Basel', 52.74139454279566)","('Basel', 52.74139454279566)",0.0
45.8,9.45,463.0,45.8,9.45,280.0,781,1444497224,Italia,Italia,-,-,0.0,"('Varese', 48.343706983607575)","('Varese', 48.343706983607575)",0.0
46.95,6.84,36.0,46.95,6.82,158.0,781,1099158553,Suisse,Suisse,Neuchâtel,Neuchâtel,1.5171607814363879,"('Pontarlier', 35.63552887224748)","('Pontarlier', 37.13795180691251)",4.55
47.67,9.47,269.0,47.67,9.47,513.0,782,3856773593,Deutschland,Deutschland,-,-,0.0,"('Zurich', 76.83289712879132)","('Zurich', 76.83289712879132)",0.0
47.58,6.76,88.0,47.58,6.75,255.0,782,767727410,France,France,-,-,0.7496056938835359,"('Mulhouse', 47.56563377937526)","('Mulhouse', 46.87975017890507)",6.083333333333333
46.14,9.62,17.0,46.14,9.62,35.0,783,2710839297,Italia,Italia,-,-,0.0,"('Varese', 70.9879341661412)","('Varese', 70.9879341661412)",0.0
46.0,8.96,18.0,46.0,8.96,65.0,783,309137310,Suisse,Suisse,Ticino,Ticino,0.0,"('Varese', 22.74976778646576)","('Varese', 22.74976778646576)",0.0
47.46,8.29,34.0,47.46,8.29,11.0,785,40151206,Suisse,Suisse,Aargau,Aargau,0.0,"('Zurich', 22.13216150202529)","('Zurich', 22.13216150202529)",0.0
47.87,7.22,574.0,47.87,7.22,211.0,785,1209813950,France,France,-,-,0.0,"('Mulhouse', 15.789886958716805)","('Mulhouse', 15.789886958716805)",0.0
46.2,6.16,412.0,46.2,6.16,373.0,786,877077541,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 0.5153270743844632)","('Geneva', 0.5153270743844632)",0.0
47.0,6.94,438.0,47.0,6.94,227.0,789,1106658247,Suisse,Suisse,Neuchâtel,Neuchâtel,0.0,"('Bern', 41.006560264788824)","('Bern', 41.006560264788824)",0.0
45.89,6.13,142.0,45.89,6.13,80.0,790,599210905,France,France,-,-,0.0,"('Annecy', 1.5142496250374293)","('Annecy', 1.5142496250374293)",0.0
46.53,6.65,79.0,46.53,6.65,45.0,791,2760463730,Suisse,Suisse,Vaud,Vaud,0.0,"('Lausanne', 1.3283201334703978)","('Lausanne', 1.3283201334703978)",0.0
47.39,8.49,59.0,47.39,8.49,35.0,791,387929524,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 5.206333266012144)","('Zurich', 5.206333266012144)",0.0
45.85,8.8,80.0,45.85,8.8,44.0,793,37412962,Italia,Italia,-,-,0.0,"('Varese', 4.140210414234525)","('Varese', 4.140210414234525)",0.0
45.8,9.09,31.0,45.8,9.09,50.0,794,872702946,Italia,Italia,-,-,0.0,"('Varese', 20.511984267492977)","('Varese', 20.511984267492977)",0.0
47.49,6.84,14.0,47.49,6.74,17.0,794,3423440375,France,France,-,-,7.508933164841963,"('Mulhouse', 53.00638593280465)","('Mulhouse', 46.90468754431228)",18.216666666666665
46.03,8.92,10.0,46.02,8.97,33.0,796,352443434,Suisse,Suisse,Ticino,Ticino,4.014809675617184,"('Varese', 25.082188901200766)","('Varese', 24.687035484186666)",7.533333333333333
46.08,8.28,108.0,46.08,8.28,93.0,797,1309685318,Italia,Italia,-,-,0.0,"('Varese', 51.30871347734591)","('Varese', 51.30871347734591)",0.0
46.53,6.65,96.0,47.23,9.23,58.0,800,534564657,Suisse,Suisse,Sankt Gallen,Vaud,210.83027939951245,"('Zurich', 53.449711057791816)","('Lausanne', 1.3283201334703978)",196.16666666666666
47.77,7.3,174.0,47.77,7.3,205.0,800,1228212733,France,France,-,-,0.0,"('Mulhouse', 3.3358106710770183)","('Mulhouse', 3.3358106710770183)",0.0
47.14,8.13,517.0,47.16,8.13,13.0,800,1696925155,Suisse,Suisse,Luzern,Luzern,2.222502269489441,"('Luzern', 13.397370143427995)","('Luzern', 12.107152870429298)",8.35
45.85,6.03,18.0,45.89,6.13,40.0,800,144365322,France,France,-,-,8.923407665007783,"('Annecy', 1.5142496250374293)","('Annecy', 8.710157908218642)",16.2
47.37,8.54,34.0,47.37,8.54,10.0,803,141393539,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 0.8386823848142152)","('Zurich', 0.8386823848142152)",0.0
47.05,8.32,209.0,47.05,8.32,595.0,804,325559729,Suisse,Suisse,Luzern,Luzern,0.0,"('Luzern', 5.47448053228889)","('Luzern', 5.47448053228889)",0.0
45.88,9.64,152.0,45.89,9.65,231.0,804,610175536,Italia,Italia,-,-,1.3539747075034942,"('Varese', 64.25017405126252)","('Varese', 63.35676076520533)",5.733333333333333
46.41,6.27,51.0,46.41,6.27,60.0,806,20303112,Suisse,Suisse,Vaud,Vaud,0.0,"('Annemasse', 24.086557162946455)","('Annemasse', 24.086557162946455)",0.0
47.55,7.61,455.0,47.55,7.61,341.0,806,2281612599,Suisse,Suisse,Basel-Stadt,Basel-Stadt,0.0,"('Basel', 2.0015812992783637)","('Basel', 2.0015812992783637)",0.0
47.56,7.58,17.0,46.2,6.14,348.0,807,302502351,Suisse,Suisse,Genève,Basel-Stadt,186.55060992891444,"('Geneva', 2.0536168395962333)","('Basel', 1.6743361716465146)",153.5
46.64,6.64,39.0,46.64,6.64,285.0,808,2304130107,Suisse,Suisse,Vaud,Vaud,0.0,"('Lausanne', 12.031110728015397)","('Lausanne', 12.031110728015397)",0.0
47.33,7.37,25.0,47.33,7.37,18.0,808,15125840,Suisse,Suisse,Jura,Jura,0.0,"('Basel', 31.473911510817462)","('Basel', 31.473911510817462)",0.0
47.43,8.67,540.0,47.43,8.67,140.0,809,384412231,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 11.4456822698284)","('Zurich', 11.4456822698284)",0.0
46.12,9.63,334.0,46.12,9.63,468.0,809,233178816,Italia,Italia,-,-,0.0,"('Varese', 70.58058157860778)","('Varese', 70.58058157860778)",0.0
46.45,6.93,111.0,46.45,6.93,44.0,810,210826805,Suisse,Suisse,Vaud,Vaud,0.0,"('Lausanne', 22.16889602947618)","('Lausanne', 22.16889602947618)",0.0
45.93,8.52,56.0,45.93,8.52,35.0,811,711631349,Italia,Italia,-,-,0.0,"('Varese', 26.795349506518782)","('Varese', 26.795349506518782)",0.0
47.44,8.47,10.0,47.42,8.53,23.0,814,124584111,Suisse,Suisse,Zürich,Zürich,5.028336435838218,"('Zurich', 6.114304942656525)","('Zurich', 10.129556373592587)",10.366666666666667
46.28,7.5,385.0,46.28,7.51,177.0,815,501836979,Suisse,Suisse,Valais - Wallis,Valais - Wallis,0.7680242548234183,"('Sion', 13.344079450432456)","('Sion', 12.639746349321566)",2.9166666666666665
45.94,6.03,11.0,45.94,6.03,16.0,816,3601591576,France,France,-,-,0.0,"('Annecy', 8.042392362635061)","('Annecy', 8.042392362635061)",0.0
47.23,9.56,34.0,47.38,9.55,313.0,816,167053661,Suisse,Österreich,Sankt Gallen,-,16.685790561957464,"('Zurich', 75.27003866794522)","('Zurich', 77.61635421764713)",29.966666666666665
47.06,8.52,20.0,47.0,8.6,11.0,816,3056309782,Suisse,Suisse,Schwyz,Schwyz,9.009660081624336,"('Luzern', 26.884028820964556)","('Luzern', 19.345173488258705)",16.4
45.88,5.96,14.0,46.37,6.48,163.0,816,406491804,France,France,-,-,67.59369422678468,"('Lausanne', 23.100267811264796)","('Annecy', 12.322407412695933)",80.61666666666666
47.82,7.57,498.0,47.82,7.57,320.0,818,744231743499177990,Deutschland,Deutschland,-,-,0.0,"('Mulhouse', 19.309687449094852)","('Mulhouse', 19.309687449094852)",0.0
47.01,6.96,100.0,47.01,6.98,22.0,818,585478513,Suisse,Suisse,Neuchâtel,Neuchâtel,1.5154591838548679,"('Bern', 38.3393209717128)","('Bern', 39.80169442276038)",8.916666666666666
47.42,8.6,18.0,47.14,8.53,385.0,818,2874102454,Suisse,Suisse,Zug,Zürich,31.559375157654998,"('Luzern', 20.88606676733993)","('Zurich', 7.019185908869052)",51.43333333333333
47.37,8.8,13.0,47.37,8.8,10.0,818,483365162,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 18.81940895275067)","('Zurich', 18.81940895275067)",0.0
45.89,6.71,387.0,45.89,6.71,416.0,819,291579066,France,France,-,-,0.0,"('Annecy', 45.89937901785474)","('Annecy', 45.89937901785474)",0.0
47.33,8.52,13.0,47.33,8.52,10.0,819,3916111,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 4.659101867236876)","('Zurich', 4.659101867236876)",0.0
46.56,7.62,25.0,47.38,8.54,74.0,820,256188868,Suisse,Suisse,Zürich,Bern - Berne,114.75984456865285,"('Zurich', 1.6615021190898316)","('Bern', 41.32189954846813)",110.13333333333334
46.53,6.6,136.0,46.53,6.6,263.0,820,395577491,Suisse,Suisse,Vaud,Vaud,0.0,"('Lausanne', 5.112313597114951)","('Lausanne', 5.112313597114951)",0.0
47.38,8.54,141.0,47.48,8.5,69.0,823,157020864,Suisse,Suisse,Zürich,Zürich,11.512165988985172,"('Zurich', 13.142899831224923)","('Zurich', 1.6615021190898316)",18.516666666666666
47.75,7.33,706.0,47.75,7.33,116.0,824,536272317,France,France,-,-,0.0,"('Mulhouse', 0.2465655646310726)","('Mulhouse', 0.2465655646310726)",0.0
47.76,7.34,14.0,47.76,7.34,111.0,826,562815463,France,France,-,-,0.0,"('Mulhouse', 1.218783863485008)","('Mulhouse', 1.218783863485008)",0.0
45.76,9.85,59.0,45.76,9.85,24.0,826,1328476232,Italia,Italia,-,-,0.0,"('Varese', 79.57413923238255)","('Varese', 79.57413923238255)",0.0
45.78,10.34,599.0,45.78,10.34,228.0,827,478050345,Italia,Italia,-,-,0.0,"('Varese', 117.33763435456794)","('Varese', 117.33763435456794)",0.0
45.85,6.1,87.0,45.85,6.1,65.0,828,1269253435,France,France,-,-,0.0,"('Annecy', 5.704504113384962)","('Annecy', 5.704504113384962)",0.0
46.9,6.34,13.0,47.25,6.02,11.0,830,769463875,France,France,-,-,45.8172548905617,"('Pontarlier', 46.11814963527651)","('Pontarlier', 1.232256821465169)",48.71666666666667
46.53,6.61,509.0,46.53,6.61,276.0,831,772165825,Suisse,Suisse,Vaud,Vaud,0.0,"('Lausanne', 4.350139227832244)","('Lausanne', 4.350139227832244)",0.0
47.25,6.03,16.0,47.24,6.03,81.0,831,1616338021,France,France,-,-,1.1112511347447205,"('Pontarlier', 44.775117059286906)","('Pontarlier', 45.706006958256694)",4.633333333333334
47.5,9.44,281.0,47.38,8.54,37.0,831,963211699,Suisse,Suisse,Zürich,Sankt Gallen,68.94614826175251,"('Zurich', 1.6615021190898316)","('Zurich', 68.52216093092494)",63.45
45.89,6.13,285.0,45.89,6.13,232.0,836,597752406,France,France,-,-,0.0,"('Annecy', 1.5142496250374293)","('Annecy', 1.5142496250374293)",0.0
46.53,6.65,209.0,46.53,6.65,628.0,837,123702219,Suisse,Suisse,Vaud,Vaud,0.0,"('Lausanne', 1.3283201334703978)","('Lausanne', 1.3283201334703978)",0.0
47.34,9.6,33.0,47.34,9.6,38.0,837,1115676888,Österreich,Österreich,-,-,0.0,"('Zurich', 79.1036785734317)","('Zurich', 79.1036785734317)",0.0
47.67,9.02,404.0,47.67,9.02,421.0,837,1911149618,Suisse,Suisse,Thurgau,Thurgau,0.0,"('Zurich', 48.78897888131241)","('Zurich', 48.78897888131241)",0.0
47.06,6.74,231.0,47.06,6.74,608.0,841,514918078,Suisse,Suisse,Neuchâtel,Neuchâtel,0.0,"('Pontarlier', 33.9502067750699)","('Pontarlier', 33.9502067750699)",0.0
46.62,9.61,35.0,46.54,9.57,16.0,841,518587549,Suisse,Suisse,Albula,Graubünden - Grigioni - Grischun,9.400356964452827,"('Varese', 98.57883616656055)","('Varese', 107.6124734418762)",25.233333333333334
45.8,8.84,201.0,45.8,8.84,198.0,842,1215408259,Italia,Italia,-,-,0.0,"('Varese', 2.2214724763655522)","('Varese', 2.2214724763655522)",0.0
47.65,6.85,29.0,47.65,6.85,15.0,845,119397514,France,France,-,-,0.0,"('Mulhouse', 37.81490134547007)","('Mulhouse', 37.81490134547007)",0.0
46.21,6.09,152.0,46.21,6.11,10.0,845,704121250,Suisse,Suisse,Genève,Genève,1.5380097765773948,"('Geneva', 4.500020769703958)","('Geneva', 6.002563584409144)",19.933333333333334
47.38,8.54,249.0,47.38,8.54,597.0,847,2869634101,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 1.6615021190898316)","('Zurich', 1.6615021190898316)",0.0
47.15,6.34,284.0,47.15,6.34,520.0,847,219025036,France,France,-,-,0.0,"('Pontarlier', 27.417168290266506)","('Pontarlier', 27.417168290266506)",0.0
46.79,7.13,242.0,46.79,7.14,11.0,848,285719450,Suisse,Suisse,Fribourg - Freiburg,Fribourg - Freiburg,0.760845119550114,"('Bern', 28.54187175561524)","('Bern', 29.205326840574465)",3.1166666666666667
47.39,8.52,13.0,46.54,6.6,18.0,849,50043,Suisse,Suisse,Vaud,Zürich,173.55258511753303,"('Lausanne', 5.152748945819206)","('Zurich', 3.437653130730771)",124.78333333333333
45.76,6.34,365.0,45.76,6.34,324.0,849,1042107170,France,France,-,-,0.0,"('Annecy', 23.259193584394698)","('Annecy', 23.259193584394698)",0.0
47.72,7.28,502.0,47.72,7.28,346.0,850,3345733469,France,France,-,-,0.0,"('Mulhouse', 5.1944798445368106)","('Mulhouse', 5.1944798445368106)",0.0
47.38,8.08,15.0,47.38,8.08,20.0,851,2899351804,Suisse,Suisse,Aargau,Aargau,0.0,"('Zurich', 35.401260844690356)","('Zurich', 35.401260844690356)",0.0
47.49,6.74,16.0,47.38,6.82,451.0,852,1591395236,France,France,-,-,13.622838003458126,"('Mulhouse', 56.31934275802383)","('Mulhouse', 53.00638593280465)",31.533333333333335
47.01,6.97,17.0,47.01,6.96,98.0,853,472296121,Suisse,Suisse,Neuchâtel,Neuchâtel,0.7577295934711177,"('Bern', 39.80169442276038)","('Bern', 39.069989259075236)",5.933333333333334
45.84,9.04,13.0,45.86,9.07,11.0,853,134410436,Italia,Italia,-,-,3.2142834218571865,"('Varese', 19.438827159206777)","('Varese', 16.72583928195446)",27.283333333333335
46.54,6.6,41.0,46.53,6.52,511.0,855,319325443,Suisse,Suisse,Vaud,Vaud,6.215680280157235,"('Lausanne', 11.221051925593672)","('Lausanne', 5.152748945819206)",12.8
46.09,10.32,355.0,46.09,10.32,406.0,857,244588536,Italia,Italia,-,-,0.0,"('Varese', 119.2954002767113)","('Varese', 119.2954002767113)",0.0
46.38,6.24,15.0,46.33,6.05,439.0,858,725682067497963520,France,Suisse,-,Vaud,15.595794581717902,"('Geneva', 17.00208646497086)","('Annemasse', 20.625577304297412)",26.166666666666668
47.37,8.54,10.0,47.37,8.54,34.0,859,40132746,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 0.8386823848142152)","('Zurich', 0.8386823848142152)",0.0
47.18,8.61,15.0,47.18,8.61,12.0,860,21684687,Suisse,Suisse,Zug,Zug,0.0,"('Zurich', 21.231293900938667)","('Zurich', 21.231293900938667)",0.0
46.23,7.37,18.0,46.23,7.37,29.0,860,395919647,Suisse,Suisse,Valais - Wallis,Valais - Wallis,0.0,"('Sion', 1.5805339707161008)","('Sion', 1.5805339707161008)",0.0
45.9,6.1,264.0,45.9,6.1,592.0,860,1717366129,France,France,-,-,0.0,"('Annecy', 1.291467585419845)","('Annecy', 1.291467585419845)",0.0
47.75,7.33,711.0,47.75,7.33,150.0,861,280453219,France,France,-,-,0.0,"('Mulhouse', 0.2465655646310726)","('Mulhouse', 0.2465655646310726)",0.0
47.38,8.53,10.0,47.26,8.6,141.0,861,372927511,Suisse,Suisse,Zürich,Zürich,14.339792308304311,"('Zurich', 12.437903261320482)","('Zurich', 2.1117831264200326)",19.716666666666665
47.34,7.9,12.0,47.29,7.71,447.0,862,1319925008,Suisse,Suisse,Solothurn,Solothurn,15.354972115270877,"('Basel', 31.840908040153664)","('Basel', 33.80534621346198)",20.316666666666666
47.43,9.26,77.0,47.42,9.37,28.0,863,24781177,Suisse,Suisse,Sankt Gallen,Sankt Gallen,8.344369269006174,"('Zurich', 61.97022169226552)","('Zurich', 53.86790051230181)",18.283333333333335
45.92,6.12,27.0,45.92,6.12,33.0,864,2494253736,France,France,-,-,0.0,"('Annecy', 2.2371008043485547)","('Annecy', 2.2371008043485547)",0.0
47.0,6.94,26.0,47.0,6.94,11.0,868,962985565,Suisse,Suisse,Neuchâtel,Neuchâtel,0.0,"('Bern', 41.006560264788824)","('Bern', 41.006560264788824)",0.0
47.37,8.54,17.0,47.36,8.53,39.0,869,3534691,Suisse,Suisse,Zürich,Zürich,1.3421640539083493,"('Zurich', 1.677983382280546)","('Zurich', 0.8386823848142152)",4.883333333333334
47.2,5.94,162.0,47.2,5.94,92.0,869,1320417181,France,France,-,-,0.0,"('Pontarlier', 45.54989655475243)","('Pontarlier', 45.54989655475243)",0.0
47.26,6.04,298.0,47.26,6.04,83.0,869,1222943029,France,France,-,-,0.0,"('Pontarlier', 46.24980495025679)","('Pontarlier', 46.24980495025679)",0.0
46.62,9.57,151.0,46.62,9.57,719.0,870,188515170,Suisse,Suisse,Graubünden - Grigioni - Grischun,Graubünden - Grigioni - Grischun,0.0,"('Varese', 105.92136590594045)","('Varese', 105.92136590594045)",0.0
47.24,6.02,24.0,47.26,6.01,26.0,871,405715025,France,France,-,-,2.3470219651998865,"('Pontarlier', 47.46111061695262)","('Pontarlier', 45.195828270992635)",5.883333333333334
47.02,8.26,683.0,47.04,8.29,31.0,873,1894505318,Suisse,Suisse,Luzern,Luzern,3.1785269280876114,"('Luzern', 5.124804483883924)","('Luzern', 7.052487665437728)",14.016666666666667
47.51,8.36,14.0,47.51,8.37,444.0,873,344960441,Suisse,Suisse,Zürich,Aargau,0.750607378009447,"('Zurich', 20.898100709972713)","('Zurich', 21.39237488660556)",6.116666666666666
45.9,9.42,261.0,45.9,9.43,55.0,874,403915800,Italia,Italia,-,-,0.7733338843903926,"('Varese', 47.601923720413794)","('Varese', 46.842711541410864)",1.55
46.29,7.51,55.0,46.29,7.51,79.0,876,592900387,Suisse,Suisse,Valais - Wallis,Valais - Wallis,0.0,"('Sion', 13.813237431148625)","('Sion', 13.813237431148625)",0.0
46.76,6.97,24.0,46.71,6.37,241.0,876,1663595066,Suisse,Suisse,Vaud,Fribourg - Freiburg,46.03376702052722,"('Pontarlier', 21.531365324348133)","('Lausanne', 34.20519104519137)",46.65
45.91,6.14,219.0,45.91,6.14,264.0,879,314793772,France,France,-,-,0.0,"('Annecy', 2.1168425532954935)","('Annecy', 2.1168425532954935)",0.0
45.88,9.3,424.0,45.88,9.3,456.0,880,3367283199,Italia,Italia,-,-,0.0,"('Varese', 37.308847681457)","('Varese', 37.308847681457)",0.0
47.73,7.43,261.0,47.73,7.43,237.0,882,620011196,France,France,-,-,0.0,"('Mulhouse', 7.560549022958943)","('Mulhouse', 7.560549022958943)",0.0
46.2,6.14,47.0,46.2,6.14,18.0,882,624912816,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 2.0536168395962333)","('Geneva', 2.0536168395962333)",0.0
46.11,7.93,10.0,46.2,6.15,575.0,882,1015360813,Suisse,Suisse,Genève,Valais - Wallis,137.38147524461098,"('Geneva', 1.2844719595381455)","('Sion', 46.68904570317537)",0.0
47.7,8.64,38.0,47.7,8.64,19.0,883,130512217,Suisse,Suisse,Schaffhausen,Schaffhausen,0.0,"('Zurich', 37.65176732007517)","('Zurich', 37.65176732007517)",0.0
47.67,6.85,501.0,47.67,6.85,383.0,884,2321392932,France,France,-,-,0.0,"('Mulhouse', 37.21572900836925)","('Mulhouse', 37.21572900836925)",0.0
46.21,6.12,285.0,46.22,6.11,13.0,885,1336421498,Suisse,Suisse,Genève,Genève,1.3513474503637517,"('Geneva', 4.89401288942452)","('Geneva', 3.759564287855678)",4.1
46.81,8.22,327.0,46.81,8.22,558.0,885,1055145924,Suisse,Suisse,Obwalden,Obwalden,0.0,"('Luzern', 30.57643122586675)","('Luzern', 30.57643122586675)",0.0
46.11,7.07,389.0,46.11,7.08,15.0,886,306990200,Suisse,Suisse,Valais - Wallis,Valais - Wallis,0.7704038054382589,"('Sion', 24.88866946576537)","('Sion', 25.53461256067193)",4.733333333333333
47.38,8.67,50.0,47.38,8.54,273.0,888,566171906,Suisse,Suisse,Zürich,Zürich,9.782039645173155,"('Zurich', 1.6615021190898316)","('Zurich', 9.151397936099558)",19.583333333333332
45.8,9.08,752.0,45.8,9.08,85.0,888,370594833,Italia,Italia,-,-,0.0,"('Varese', 19.741049492816074)","('Varese', 19.741049492816074)",0.0
47.46,9.04,22.0,47.46,9.05,12.0,888,569809913,Suisse,Suisse,Sankt Gallen,Sankt Gallen,0.7513221808140466,"('Zurich', 39.003532821712064)","('Zurich', 38.27914287811196)",2.933333333333333
47.63,6.86,37.0,47.62,6.84,66.0,890,921222660,France,France,-,-,1.865114029916635,"('Mulhouse', 39.63053906432817)","('Mulhouse', 37.83220909280953)",5.183333333333334
47.78,7.28,519.0,47.78,7.28,370.0,891,3105682631,France,France,-,-,0.0,"('Mulhouse', 5.192719591996859)","('Mulhouse', 5.192719591996859)",0.0
46.19,7.2,96.0,46.19,7.2,87.0,893,2172297418,Suisse,Suisse,Valais - Wallis,Valais - Wallis,0.0,"('Sion', 12.498099089973046)","('Sion', 12.498099089973046)",0.0
47.79,7.18,587.0,47.79,7.18,307.0,894,591922973,France,France,-,-,0.0,"('Mulhouse', 12.282238065370306)","('Mulhouse', 12.282238065370306)",0.0
47.14,5.96,26.0,47.14,5.96,36.0,896,2746796678,France,France,-,-,0.0,"('Pontarlier', 39.84886910318103)","('Pontarlier', 39.84886910318103)",0.0
47.23,8.86,440.0,47.23,8.86,365.0,896,3300821962,Suisse,Suisse,Sankt Gallen,Sankt Gallen,0.0,"('Zurich', 27.865109404097588)","('Zurich', 27.865109404097588)",0.0
47.87,7.22,218.0,47.72,7.34,23.0,897,718041518,France,France,-,-,18.923479624278425,"('Mulhouse', 3.3711510453646216)","('Mulhouse', 15.789886958716805)",25.65
46.3,7.29,227.0,46.28,7.47,24.0,897,2511282318,Suisse,Suisse,Valais - Wallis,Valais - Wallis,13.999454010625069,"('Sion', 10.580346729048738)","('Sion', 8.728330543053982)",46.18333333333333
46.87,6.22,30.0,46.87,6.22,18.0,898,740567220,France,France,-,-,0.0,"('Pontarlier', 10.9364006039437)","('Pontarlier', 10.9364006039437)",0.0
